🕘️更新时间,#genre#
NewTV精品体育,https://epg.pw/stream/866a097a0907c9832440f8df38272dd555abf05200dfbafcc137e214c9b30ca7.m3u8
四海钓鱼,http://39.107.95.182:3000/637444975
四海钓鱼,http://139.224.111.181:3000/637444975
四海钓鱼,http://124.77.202.8:49155/637444975
央视台球,http://votv.vip:18080/00xx/TVOD/channelPlay.php?k=df3b45b2d51b11d33efbea97767ffb056e910119e1d6a0293f2270c1f425d839b84f9f0fa33768fed73a32b3869a1b30bc0b6bb7afdc0cff50c6fb61c497682e
江苏体育休闲,http://votv.vip:18080/00xx/TVOD/channelPlay.php?k=36bf8e6d57971c2fe74d19babf496054d700dbca7bc0fec0133b3c26cec0b381e39869d46b76938fd446ba6800fdaa3bfb287d22411c2bb33e9fe9d313e869ca
睛彩篮球,http://votv.vip:18080/00xx/TVOD/channelPlay.php?k=3bcfd42f5ab3b4c3569fffab2579997c1118c9dc1aac0fae8e796b6543a70a72b4cd11a668e98dcfe5b81c7befefc10a3acd41de4b8e1c850f59c3a24457124f
睛彩篮球,http://votv.vip:18080/00xx/TVOD/channelPlay.php?k=9c6a1ab729d3adc6e2f5ba338bda07533a5e6402d30d0021b54cf5116460e592f234ef386fbd044a8f22a6488b34140fa9e859ad2fe8588d151c2a9514478704366c4fae42757eda1081361b5ddf5a89
精品体育,http://votv.vip:18080/00xx/TVOD/channelPlay.php?k=2f2cdd16ba909010c254e45bc9ed3795c597757cf3557b0e0a9cdd120298b9ec6ac5c0a488be31e23d7178ecd86c18c1bcb2f01ef4f0ced57b5a4fa94db584d6
精品体育,https://epg.pw/stream/866a097a0907c9832440f8df38272dd555abf05200dfbafcc137e214c9b30ca7.m3u8
风云足球,http://votv.vip:18080/00xx/TVOD/channelPlay.php?k=4a400d606055f433000c054e26d0d809b99b802735cb0ed9c6359d58c797ab85c9198991855f5e572adfdf23b000ec419223a405b6d5bf675a80e3305ba6725c
高尔夫网球,http://votv.vip:18080/00xx/TVOD/channelPlay.php?k=9167af4c8c16920398da5d5ab143a0b3966ddf500102573647336c5b1f3169306cf2952b7f08478ebfb7c13531b48087e54bf451f40d63dfab0917743bd01ab6

港澳台,#genre#
凤凰中文超清,http://votv.vip:18080/00xx/TVOD/channelPlay.php?k=680dad888cd7ce678734b42dc91d46e1b7872a39c5480a9a2617c554ebc9ca9549368fb3dd52c0368412322c75419ee9f7bb58ea8769861bfc15ea46cb61789eb9fd1134d0820b2518a474451c7c0060
凤凰资讯超清,http://votv.vip:18080/00xx/TVOD/channelPlay.php?k=680dad888cd7ce678734b42dc91d46e1a8ef30913181a73cf975719aabba9b717b84396d3df5159f195d1ada6b9ecc902ad56aa13c11152998c034294c6055ced245b355c3d2f49a50ff82b0453c5dc9
凤凰香港超清,http://votv.vip:18080/00xx/TVOD/channelPlay.php?k=680dad888cd7ce678734b42dc91d46e1287cf76f2f0ddfdde74943365cbb39258b9f2a6a90c13687c6e40e96edd3aacaa7ef41df08afbc23e5fc59716b2777271bb2f5990670ba7f5c060ff60fbaa920
福建漳州醉美沙滩翡翠湾,https://gcalic.v.myalicdn.com/gc/fcw03_1/index.m3u8

新闻,#genre#
七台河新闻综合,http://live.qthnews.org.cn:1935/live/live1/800k/tzwj_video.m3u8
上虞新闻综合,http://l.cztvcloud.com/channels/lantian/SXshangyu1/720p.m3u8?zzhed
东莞新闻综合,https://stream.sun0769.com/dgrtv1/mp4tv1_800/index.m3u8
东莞生活资讯,https://stream.sun0769.com/dgrtv1/mp4tv2_800/index.m3u8
中国蓝新闻,http://ali-m-l.cztv.com/channels/lantian/channel009/1080p.m3u8
云和新闻综合,http://l.cztvcloud.com/channels/lantian/SXyunhe1/720p.m3u8
云和新闻综合,http://l.cztvcloud.com/channels/lantian/SXyunhe1/720p.m3u8?zzhed
余姚新闻综合,http://l.cztvcloud.com/channels/lantian/SXyuyao1/720p.m3u8?cWlkPSZzPTg3OWMwYmMyZDMzYTFhZGY3NDQxMjgyYTg1MmUzNTY0JmVzPTE3MDY2Nzc4NzMmdXVpZD0yMjdiY2MzNGNiNGY0MThlYjRiY2IxYzcwNmZjODNkMS02NzQ3NDY2NyZ2PTImYXM9MCZjZG5leF9pZD10eF9waG9uZV9saXZl
余姚新闻综合,http://l.cztvcloud.com/channels/lantian/SXyuyao1/720p.m3u8
兰溪新闻综合,http://l.cztvcloud.com/channels/lantian/SXlanxi1/720p.m3u8
兵团八师石河子新闻综合,http://124.88.144.73:1935/live/xwzh/playlist.m3u8?zxinjd
南京新闻综合,http://nklive.nbs.cn/hls/d511bc9d-a694-4453-b3a2-4fc842cc97a1/index.m3u8
嘉兴新闻综合,http://live.zohi.tv/video/s10001-fztv-1/index.m3u8
嘉兴新闻综合,http://tvfile.jyrmt.cn:80/nmip-media/channellive/channel104452/playlist.m3u8
四川新闻,http://182.143.114.145:40000/rtp/239.94.0.72:5140
固镇新闻,http://www.guzhenm.com:7001/hls/hd-live.m3u8
太谷新闻综合,https://p2.vzan.com/slowlive/596867413819827251/live.m3u8?zbid=1725814272&tpid=1516989100&type=0
太谷新闻综合,https://p2.vzan.com/slowlive/596867413819827251/live.m3u8?zbid=1725814272&amp;amp;tpid=1516989100&amp;amp;type=0
夹江新闻综合,http://tvfile.jjrm.org.cn/nmip-media/channellive/channel106282/playlist.m3u8?zsicd
嵊州新闻综合,http://l.cztvcloud.com/channels/lantian/SXshengzhou1/720p.m3u8?zzhed
嵊州新闻综合,http://l.cztvcloud.com/channels/lantian/SXshengzhou1/720p.m3u8
平湖新闻综合,http://l.cztvcloud.com/channels/lantian/SXpinghu1/720p.m3u8?zzhed
平遥新闻综合,https://tntgjhjb.live.sxmty.com/live/hls/3a4585ac11ec4e1bb07b419101b370c3/baf63e2b313440c2a25d7859f9b73b05-1.m3u8?zshanxd
广州新闻,http://tencentplay.gztv.com/live/xinwen.m3u8?txSecret=d2c2db0b598c02ec1b5623728434d367&txTime=18d57929bd3
庆元新闻综合,http://l.cztvcloud.com/channels/lantian/SXqingyuan1/720p.m3u8?fbl=
开化新闻综合,http://l.cztvcloud.com/channels/lantian/SXkaihua1/720p.m3u8?zzhed
文成新闻综合,http://l.cztvcloud.com/channels/lantian/SXwencheng1/720p.m3u8
新昌新闻综合,https://l.cztvcloud.com/channels/lantian/SXxinchang1/720p.m3u8
新沂新闻,http://live.xysrmt.cn/xwzh/sd/live.m3u8?zjiangsd
新沂新闻,http://live.xysrmt.cn/xwzh/sd/live.m3u8?zjiangsd"
新闻综合,https://m3u8channel.yunxya.com/nmip-media/channellive/channel100028/playlist.m3u8
无锡新闻综合,http://stream.thmz.com/wxtv1/sd/live.m3u8?zjiangsd
无锡新闻综合,http://stream.thmz.com/wxtv1/sd/live.m3u8
无锡都市资讯,http://stream.thmz.com/wxtv3/playlist.m3u8?_upt=1758133b1706166861
无锡都市资讯,http://stream.thmz.com/wxtv3/playlist.m3u8
无锡都市资讯,http://stream.thmz.com/wxtv3/sd/live.m3u8
无锡都市资讯,http://stream.thmz.com/wxtv3/sd/live.m3u8?_upt=978cd8731706199708
无锡都市资讯,http://stream.thmz.com/wxtv3/sd/live.m3u8?zjiangsd
旺苍新闻综合,http://channel.wcrmt.cn:80/nmip-media/channellive/channel105268/playlist.m3u8
松潘新闻综合,http://live.spccmc.com:90/live/spxwzh.m3u8?zsicd
松潘新闻综合,http://live.spccmc.com:90/live/spxwzh.m3u8
永嘉新闻综合,http://l.cztvcloud.com/channels/lantian/SXyongjia1/720p.m3u8
江津新闻,http://222.179.155.21:1935/ch1.m3u8?zzhongqd
汶川新闻综合,http://live.iwcmt.cn:90/live/zhxw.m3u8?zsicd
汶川新闻综合,http://live.iwcmt.cn:90/live/zhxw.m3u8
泗洪新闻综合,http://live1.habctv.com/ggpdsl/sd/live.m3u8?zjiangsd
泗洪新闻综合,http://live1.habctv.com/ggpdsl/sd/live.m3u8
泸县新闻综合,https://m3u8channel.ganzitv.com/nmip-media/channellive/channel1/playlist.m3u8
泸县新闻综合,http://lxfile.lxxcb.cn/nmip-media/channellive/channel103799/playlist.m3u8?zsicd
泸县新闻综合,http://lxfile.lxxcb.cn:80/nmip-media/channellive/channel103799/playlist.m3u8
泸县新闻综合,http://lxfile.lxxcb.cn/nmip-media/channellive/channel103799/playlist.m3u8
浙江公共新闻,http://ali-m-l.cztv.com/channels/lantian/channel07/1080p.m3u8
浙江公共新闻,http://ali-m-l.cztv.com/channels/lantian/channel007/1080p.m3u8
浙江新闻,http://ali-m-l.cztv.com/channels/lantian/channel07/720p.m3u8
浙江新闻,https://ali-m-l.cztv.com/channels/lantian/channel007/1080p.m3u8
浙江新闻,https://ali-m-l.cztv.com/channels/lantian/channel007/1080p.m3u8?
浙江新闻,http://ali-m-l.cztv.com/channels/lantian/channel007/720p.m3u8
海宁新闻综合,https://p2hs.vzan.com/slowlive/317913155078575177/live.m3u8
渭源新闻,http://play.kankanlive.com/live/1720408280309109.m3u8
湖州新闻综合,http://hzcm-live.media.hugd.com/3f5fa7d64c7c46a38c6bd8ad35e836cc/65128273761b4731ae53729ea6dcf932.m3u8?auth_key=2277598215-9d21c15111244bea8d298c361d31a72e-0-d031198f58d44b0e91ba2e3f3b188865
滦平新闻,http://jwplay.hebyun.com.cn/live/LPTV001/1500k/tzwj_video.m3u8
滨海新闻综合,http://traffic.jbh.tjbh.com/live/bhtv10/playlist.m3u8
烟台新闻综合,http://live.yantaitv.cn/live/3e81a8879da44c5dadf3bd9c10468e1c/9b776d420ee4438199b7657c8eb88f07-1.m3u8
缙云新闻综合,http://l.cztvcloud.com/channels/lantian/SXjinyun1/720p.m3u8
苍南新闻综合,https://l.cztvcloud.com/channels/lantian/SXcangnan1/720p.m3u8
苏州新闻综合,https://live-auth.51kandianshi.com/szgd/csztv1.m3u8
苏州生活资讯,https://live-auth.51kandianshi.com/szgd/csztv5.m3u8
荆门新闻综合,http://stream.jmtv.com.cn/xwzh/sd/live.m3u8
荆门新闻综合,https://stream.jmtv.com.cn/xwzh/playlist.m3u8?_upt=3e28e7271664278691
萧山新闻综合,https://l.cztvcloud.com/channels/lantian/SXxiaoshan1/720p.m3u8
衢江新闻综合,http://l.cztvcloud.com/channels/lantian/SXqujiang1/720p.m3u8?zzhed
西宁新闻综合,https://liveout.xntv.tv/a65jur/96iln2.m3u8?zqinghd
诸暨新闻综合,https://l.cztvcloud.com/channels/lantian/SXzhuji3/720p.m3u8
诸暨新闻综合,http://l.cztvcloud.com/channels/lantian/SXzhuji3/720p.m3u8?zzhed
象山新闻综合,http://l.cztvcloud.com/channels/lantian/SXxiangshan1/720p.m3u8
邯郸新闻,https://jwcdnqx.hebyun.com.cn/live/hdxwzh/1500k/tzwj_video.m3u8
镇江新闻综合,http://cm-wshls.homecdn.com/live/2aa50.m3u8
雅安新闻综合,https://play.yunxya.com/channellive/xinwen.m3u8
龙泉新闻综合,http://l.cztvcloud.com/channels/lantian/SXlongquan1/720p.m3u8
龙游新闻综合,https://l.cztvcloud.com/channels/lantian/SXlongyou1/720p.m3u8
龙游新闻综合,http://l.cztvcloud.com/channels/lantian/SXlongyou1/720p.m3u8?zzhed

少儿,#genre#
卡酷少儿,http://votv.vip:18080/00xx/TVOD/channelPlay.php?k=e46604483ead48f80cd1cc5a50aeda4ffc4adfb7d8a9e9dc77166d517146a5c998c2b1d19169024f8fc019fde229f0cf3d9002cf412df3479c89b251292246ea
嘉佳卡通,http://39.107.95.182:3000/614952364
嘉佳卡通,http://139.224.111.181:3000/614952364
嘉佳卡通,http://124.77.202.8:49155/614952364
浙江少儿,http://ali-m-l.cztv.com/channels/lantian/channel008/1080p.m3u8
浙江少儿,https://ali-m-l.cztv.com/channels/lantian/channel008/1080p.m3u8?
浙江少儿,https://ali-m-l.cztv.com/channels/lantian/channel008/1080p.m3u8
福州少儿,http://live.zohi.tv/video/s10001-fztv-4/index.m3u8
金鹰卡通,http://votv.vip:18080/00xx/TVOD/channelPlay.php?k=d21382c1b0647d00ca08b6a0f26c872a847f1b75115c79577300010fb991d0627c6a91998bca9b4089fe2e2bfcde2cc86599e40f67ebb0408fccfddd8ea6b0bb
银河儿童天地,http://votv.vip:18080/00xx/TVOD/channelPlay.php?k=7503494c92d1bf84e05f89c2baa6bf88b654efd26f36f6c751722090c735020b36e78da0ac51abd206cd2b984557a220e873541db8fef011e22a9d544f07452e
黑莓动画,http://votv.vip:18080/00xx/TVOD/channelPlay.php?k=fb01d4b7d8b881ac37e1cf326647f0629e462422532d3e6df74df37baa2772f7e3fbb238cc07372953a004dc9fedf80a9f97fceb2500e1d12122ae66ab7d4a7d

综艺,#genre#
云南娱乐,https://hwapi.yntv.net/62hdvf/q9vs1b.m3u8
南宁影视娱乐,http://hls.nntv.cn/nnlive/YSYL_244.m3u8
无锡娱乐,http://stream.thmz.com/wxtv2/playlist.m3u8?_upt=5ff4061f1706166872
无锡娱乐,http://stream.thmz.com/wxtv2/sd/live.m3u8?_upt=978cd8731706199708
无锡娱乐,http://stream.thmz.com/wxtv2/sd/live.m3u8?_upt=acffe97a1704940314
无锡娱乐,http://stream.thmz.com/wxtv2/sd/live.m3u8
无锡娱乐,https://stream.thmz.com/wxtv2/playlist.m3u8
淮安影院娱乐,http://live1.habctv.com/ysylsl/sd/live.m3u8?zjiangsd
淮安影院娱乐,http://live1.habctv.com/ysylsl/sd/live.m3u8
清河经济综艺,https://jwcdnqx.hebyun.com.cn/live/qinghe1/1500k/tzwj_video.m3u8
湖州文化娱乐,http://hzcm-live.media.hugd.com/613c47f0ab0d4eaa98b21378d0db6ded/0051d31c9dd543a7825eea4e49675b2a.m3u8?auth_key=2277598059-0a5ebfa1c0dc4671b42a60810fc37039-0-fa625b7d1feab612062453c12e3c8887
银河热门综艺,http://votv.vip:18080/00xx/TVOD/channelPlay.php?k=06fe5f2891c93bcc51af5239812c22e203c6a54c66112a1ccfca0c8ee7a595f2937d6f0b69641ec143a86e92e447bd4c597370246b6a97201793ddf81977f191
龙游生活娱乐,https://l.cztvcloud.com/channels/lantian/SXlongyou2/720p.m3u8
龙游生活娱乐,http://l.cztvcloud.com/channels/lantian/SXlongyou2/720p.m3u8?zzhed

影视,#genre#
CHC动作电影,http://39.107.95.182:3000/644368714
CHC动作电影,http://139.224.111.181:3000/644368714
CHC动作电影,http://124.77.202.8:49155/644368714
CHC家庭影院,http://39.107.95.182:3000/644368373
CHC家庭影院,http://139.224.111.181:3000/644368373
CHC家庭影院,http://124.77.202.8:49155/644368373
CHC影迷电影,http://39.107.95.182:3000/952383261
CHC影迷电影,http://139.224.111.181:3000/952383261
CHC影迷电影,http://124.77.202.8:49155/952383261
NewTV军旅剧场,http://votv.vip:18080/00xx/TVOD/channelPlay.php?k=3ae4d2db1ee9157bbfb8f94143c255586aea3a2c1bb6de274d8ed27e0ef34c5b2e790e52a45d9f6378f3a7a419b18a2c3f71db62710e5b68b4cf6895c7ec0038
NewTV古装剧场,http://votv.vip:18080/00xx/TVOD/channelPlay.php?k=af3c57c637e121643df16b08446ec9db1d717fd092e57425537924fb0b15731c91c0fb30a14584a49d588129a750c9d37588c1720f432341c1ef3ed38d100280
NewTV家庭剧场,http://votv.vip:18080/00xx/TVOD/channelPlay.php?k=bebe0d247072360918bc47176a82ac522005928c8dc7e77c7aada64bbbb990e3e109d75b4658262ff9a68a39da2bd5cdfa73bd385d4fa3372f6ccbe02eacee92
上虞文化影院,http://l.cztvcloud.com/channels/lantian/SXshangyu2/720p.m3u8
东阳影视生活,http://l.cztvcloud.com/channels/lantian/SXdongyang1/720p.m3u8
功夫电影,https://live.metshop.top/huya/11352941
古天乐电影,https://live.metshop.top/huya/29982675
周星驰电影,https://live.metshop.top/huya/11342412
强森电影,https://live.metshop.top/huya/21059581
影视综金曲MV,http://votv.vip:18080/00xx/TVOD/channelPlay.php?k=d44ac5dc8af265acefd210f288d445b416774d4e79511196649ded3678aa17e175ba5a94ad097af7c531ee3103c20e94622d96dc64ec6336196011e88eb132c4
怀旧剧场,http://votv.vip:18080/00xx/TVOD/channelPlay.php?k=1b8237af6d500e9107a672def4fb7ea5055c6c4b563128941798ea992ac2ea513402c60b89babb74c696acf7d107dfd529d28d77f8289f56b1eb7bebfe526660
怪兽电影,https://live.metshop.top/huya/21059577
成龙电影,https://live.metshop.top/huya/11342386
战争电影,https://live.metshop.top/huya/21059574
李连杰电影,https://live.metshop.top/huya/11342390
林正英电影,https://live.metshop.top/huya/11342421
枪战电影,https://live.metshop.top/huya/21059579
武侠电影,https://live.metshop.top/huya/11342427
沈腾电影,https://live.metshop.top/huya/11601968
浙江教科影视,https://ali-m-l.cztv.com/channels/lantian/channel004/1080p.m3u8
浙江教科影视,http://ali-m-l.cztv.com/channels/lantian/channel04/1080p.m3u8
狄仁杰电影,https://live.metshop.top/huya/30080229
王晶电影,https://live.metshop.top/huya/11602058
第一剧场,http://votv.vip:18080/00xx/TVOD/channelPlay.php?k=73d0d79ca87f230bf6ed6692b85b380fcafc2c2e19cf7628c443aa1573b790c7058e829f8d048d275fe6b4ad74e13001446093631c3e074aeb56bccfde092e95
经典电影,https://txmov2.a.kwimgs.com/bs3/video-hls/5211790793651941963_hlsb.m3u8
谍战电影,https://live.metshop.top/huya/21059585
贺岁电影,https://live.metshop.top/huya/11601986
银河军旅剧场,http://votv.vip:18080/00xx/TVOD/channelPlay.php?k=af9ff42669f2b4be00ed8ed0288b12b37adc787585dd98260397e0f41eb95c078d634cc88164418ae95186ef4978bf45106a8400f1a43341057fcd3aed9689e5
银河古装剧场,http://votv.vip:18080/00xx/TVOD/channelPlay.php?k=b9831d6e5e54ac66b4944a6b012a23fe4033e077f5f0af82f21530e2fcad0871fa1d3171ccddc67bb09d1c22a4db3a99d1beb0495e74dcef0e38eac85d3295f0
银河家庭剧场,http://votv.vip:18080/00xx/TVOD/channelPlay.php?k=a227d0279a39ff92ee8565b293074079156e8a91a72f647fde902a93cb301d092bf66400a8f4c4c3a77248ab7cf2ff72c4bea426bb690d3d01f9f215734b3e04
银河影视剧场,http://votv.vip:18080/00xx/TVOD/channelPlay.php?k=0235c60f2df224d99be4128a5e099e16faece7c835cc0f06f60e0cd4b11f50012910d6eb55e6dbe1e33e36a81b9ebb61c59055e54d3c27c60c3b043af5529085
银河第一院线,http://votv.vip:18080/00xx/TVOD/channelPlay.php?k=9cb808f7fdb35af103f1f0dfd57f06e7a627b2222178c8971d26de8e6179c0cc63521218f18940a6e0d5e797d5ed60b2c11241d31f7535ba74fd99ee8ebe1e0d
银河高分电影,http://votv.vip:18080/00xx/TVOD/channelPlay.php?k=0d77d7e0e83fdb6fcff12ae04845f9371daa7df22ec6adb161611eb22c661eb8640dd04c9feb46932b2331671e5799d681fdca22494a23a1826a636820d41ad2
风云剧场,http://votv.vip:18080/00xx/TVOD/channelPlay.php?k=4bc721366fcedcf50a7290e5b475c1825292bd2f86978f389ec23540ba2eecf3f1dc880a61d428e7c4bcb22821e6e141fb3c447903803dadda522e7843088977
黑莓影视,http://votv.vip:18080/00xx/TVOD/channelPlay.php?k=e0e1e0c7e94bac42fb6b4bd210ad013680ad4c519caa8b7f0197ecd24cd4a1b0d711d384aa83671cd2a94a2c1662eb303767d818b006fed072469cd0238a7fac
黑莓电影,http://votv.vip:18080/00xx/TVOD/channelPlay.php?k=9c6a1ab729d3adc6e2f5ba338bda07532413612d00fc2f94684de9ce2900740e28ce9ad1fc1a382a6f63470c330b89a91b2569c18ae925660ef340ac82d35895b4d6a6436028578e00a25be58cdb7240

财经,#genre#
20260819 追踪野味交易,https://res.cctvnews.cctv.com/video/1005/videos/2026/08/19/153962419235088384438011005/e868a0b4d0164835991c415a85cda678-4.m3u8
伊犁经济法制,http://110.153.180.106:55555/out_4/index.m3u8
无锡经济,http://stream.thmz.com/wxtv5/playlist.m3u8
无锡经济,http://stream.thmz.com/wxtv5/sd/live.m3u8?_upt=cfacd5221704890772
无锡经济,http://stream.thmz.com/wxtv5/sd/live.m3u8?zjiangsd
无锡经济,https://stream.thmz.com/wxtv5/playlist.m3u8
浙江经济,https://ali-m-l.cztv.com/channels/lantian/channel003/1080p.m3u8?
浙江经济,http://ali-m-l.cztv.com/channels/lantian/channel03/720p.m3u8
浙江经济,http://ali-m-l.cztv.com/channels/lantian/channel003/1080p.m3u8
浙江经济生活,https://ali-m-l.cztv.com/channels/lantian/channel003/1080p.m3u8
浙江经济生活,http://ali-m-l.cztv.com/channels/lantian/channel03/1080p.m3u8
烟台经济科技,http://live.yantaitv.cn/live/27f84144e95a4652ae9e5c211b2a6b55/405f3e33ba384aa0a16014d0becd1261-1.m3u8
第一财经,http://votv.vip:18080/00xx/TVOD/channelPlay.php?k=6809263d09ce4519384c38653cc920f528da01be6f191846f2be069afa069a94611c5fb12f98accbffefc751c6b2500a4645956d146101a0a3f7d56172b03594
苏州社会经济,https://live-auth.51kandianshi.com/szgd/csztv2.m3u8
警惕!虚假理财陷阱 声称免费提供理财知识 诱导投资者入局,https://res.cctvnews.cctv.com/video/1005/videos/2026/08/26/154215643540121600438011005/17b3c33fe8f940218ffcc9ef17c06fb1-4.m3u8

纪录,#genre#
CGTN纪录,https://english-livetx.cgtn.com/hls/yypdjlctzb_hd.m3u8
CGTN纪录,https://0472.org/hls/cgtnd.m3u8
NewTV精品纪录,http://votv.vip:18080/00xx/TVOD/channelPlay.php?k=d709fe7d6f4c5eb45e81df18298daf7e86e0460eeb014561315ec3b9e1b7414252225f01049a1926a8c971bcdc1c8517f6f660dc54e20639d659f86d14696859
世界地理,http://votv.vip:18080/00xx/TVOD/channelPlay.php?k=b26025928a38088632e4cb782d83d50a081d0c2102701dcc9cc1f71253054bcce32ee0299428006f7580fe2b3dbd5b2a154b01b79c6e1fd793069859b8d267e6
之江纪录,https://ali-m-l.cztv.com/channels/lantian/channel012/1080p.m3u8
之江纪录,https://ali-m-l.cztv.com/channels/lantian/channel12/720p.m3u8
之江纪录,http://ali-m-l.cztv.com/channels/lantian/channel012/1080p.m3u8
银河精品纪录,http://votv.vip:18080/00xx/TVOD/channelPlay.php?k=df6e76ac801b54d69756e0ceba8ab65b119dcda3a77d23686d17a611d01a3580f37ce256422ef8fdcbf54fcd0c806b66b7d554352a7ac6197e0fd006616bf354
银河纪录片,http://votv.vip:18080/00xx/TVOD/channelPlay.php?k=ff1f20da79b4839d7fb32c3b345b22a6cf6dbd5d9e685e4bb9d90bbc2d5be8cef3dd06b9a7ed03089398eaf5e7754749d59c3c2e6ab23ae1ec6924fd90518c4e

音乐,#genre#
KTV热歌,http://votv.vip:18080/00xx/TVOD/channelPlay.php?k=f577a99d7ebfb46210be576b388f28e3cb8880a10060fad516189de80b3a29084b86cc6edb14e94af8df5972c3a03e68f238e29218115194243356f3e7ed661f
流行音乐,http://votv.vip:18080/00xx/TVOD/channelPlay.php?k=e3804c56e2a3d78411593220ccd8ed830f58915f28a379b557355bca57d25073ff5165a5cea248166265ae4cd6d864b1afd5909ea74db3df0e5e4d7b44ea090f
银河怀旧MTV,http://votv.vip:18080/00xx/TVOD/channelPlay.php?k=67d6c272d6763368b4dbb6104f90fe79615236a68741dc0c3617491a5d9d035b78e4b09592e544e1d159fcf5b26cd93b3e09cfed497517678e6093462f0c5c34
银河戏曲音乐,http://votv.vip:18080/00xx/TVOD/channelPlay.php?k=297f945c7bbdfa1a0b2e6e2396a1aa2605418245d0c17f17ff4eb8c47b54cca849c512ac7169a233c6ef3474bc704ab91650155a51fa601b5add054dea9a83da
音乐欣赏,http://61.221.215.25:8800/hls/49/index.m3u8
风云音乐,http://votv.vip:18080/00xx/TVOD/channelPlay.php?k=28f7f1c7914f7c0de620d181e0c538b99e5fa891c387d3b89409da6ab68bd37fc9a1a53def2e25afb864acd366d85590abe7fbf8cfd827813e0213b542665e89

戏曲,#genre#
梨园经典荟萃,http://votv.vip:18080/00xx/TVOD/channelPlay.php?k=8714ec5423dac267d18aefdef0ef496e862a75a3aaf2a7bf21c7423f459e7dbf8bef328cbe0df7c57c0c86a5ff7a67470e3ba072a41fdd3daf2cc56a0bed40677d0ca989df19165995892b7d921c2a71
梨园频道,http://39.107.95.182:3000/961930369
梨园频道,http://139.224.111.181:3000/961930369
梨园频道,http://124.77.202.8:49155/961930369
梨园频道,https://dxtx.hntv.tv/live/lypd.m3u8?txSecret=10c771842a0be59e8b575d765173ec96&txTime=7B923E0A&wsSecret=41543190cdf375f1c73207222bb96542&wsTime=1769313549

农业,#genre#
NewTV农业致富,http://votv.vip:18080/00xx/TVOD/channelPlay.php?k=ae97036d0d8a7ab12ae0d74fec0435c533778603a4f303a466beaf6bd010549ce280c1c1868217b1106023499e82c2971d63c923bd7c275ea909a4da9ffe8560
亳州农村,http://zbbf2.ahbztv.com/live/418.m3u8
亳州农村,http://zbbf2.ahbztv.com/live/418.m3u8?zanhd
河北农民,https://jwcdnqx.hebyun.com.cn/live/clzhpd/1500k/tzwj_video.m3u8?zhebd
银河农业致富,http://votv.vip:18080/00xx/TVOD/channelPlay.php?k=23c0e43410806ad258c387a20a296faca3830ba2b82c17d8e2a13354ac2ab1ec88915b8d44943ed9ed7543bf16c863bee919732580c1e034eba0bddfecccd770

教育,#genre#
北京纪实科教,http://votv.vip:18080/00xx/TVOD/channelPlay.php?k=9c6a1ab729d3adc6e2f5ba338bda0753d31ee86709a6e25ba405c3bbfc56738e059a53c0a269d3772a79904345f082352d5ef5b48a7a5dfdbb5b054b7892170c4bc3acc952aebea495f222797f3e5b27
四川科教,http://182.150.115.21:8030/pcgacg/pcgacg_0.m3u8
山东教育,https://test1.live.sdetv.com.cn/live/dianshizhibo/playlist.m3u8
山东教育卫视,http://39.107.95.182:3000/609154353
山东教育卫视,http://139.224.111.181:3000/609154353
山东教育卫视,http://124.77.202.8:49155/609154353
早期教育,http://votv.vip:18080/00xx/TVOD/channelPlay.php?k=66f52dac6feca778c7c4a5a93a76d8258f6fc0df00f1ed7c7bbc6d008c62918cf937ee0d4857a32e97845f505e10aa3de8e252a3189d466afb710c59cdf02cd0
浙江教育,http://ali-m-l.cztv.com/channels/lantian/channel04/720p.m3u8
邯郸科技教育,https://jwcdnqx.hebyun.com.cn/live/hdkj/1500k/tzwj_video.m3u8

旅游,#genre#
八里沟风景区天界山玻璃栈道,https://gcalic.v.myalicdn.com/gc/blg03_1/index.m3u8
八里沟风景区桃花湾瀑布,https://gcalic.v.myalicdn.com/gc/blg05_1/index.m3u8
六盘山红军长征景区,https://gcalic.v.myalicdn.com/gc/lpsgmjng01_1/index.m3u8
安徽池州九华山风景区九华山,https://gcalic.v.myalicdn.com/gc/jhs05_1/index.m3u8
广西桂林漓江景区,https://gcalic.v.myalicdn.com/gc/gllj01_1/index.m3u8
江苏徐州云龙湖风景区云龙山观景台西,https://gcalic.v.myalicdn.com/gc/ylh04_1/index.m3u8

生活,#genre#
NewTV怡伴健康,http://votv.vip:18080/00xx/TVOD/channelPlay.php?k=c06bd17384ea64a1385b0b1bcf213a64cbe96107378f79f89ca62ce0e8c43ba3795b2a89aa63f26cc08c911e9fccc3362b9af500a6a047846d27a00110b994a0
南宁都市生活,http://615bbf179ba53515dccad7b1da5d1ad9.livehwc3.cn/hls.nntv.cn/nnlive/WLSH_24.m3u8?sub_m3u8=true&edge_slice=true&user_session_id=2598844eaee8a4265e706fc14b3fc11d
广德生活,https://live.gdtv.ah.cn/live/newsTV.m3u8
新昌生活,http://l.cztvcloud.com/channels/lantian/SXxinchang2/720p.m3u8
新沂生活,http://live.xysrmt.cn/shpd/sd/live.m3u8?zjiangsd
无锡生活,http://stream.thmz.com/wxtv4/playlist.m3u8?_upt=8c51357c1707362770
无锡生活,http://stream.thmz.com/wxtv4/sd/live.m3u8?_upt=978cd8731706199708
无锡生活,http://stream.thmz.com/wxtv4/sd/live.m3u8
